datetime,buy_mw,sell_mw,price,temp,humidity,rain,cloud,wind,pressure,solar,hour,weekday,hour_sin,hour_cos,price_lag_1,price_lag_4,price_lag_96,net_demand,demand_supply_ratio
2026-01-02 00:00:00,65.0,506.6,3496.46,21.4,73.0,0.0,65.0,5.4,956.7,0.0,0,4,0.0,1.0,3499.4,3500.09,3497.1,-441.6,0.128053585500394
2026-01-02 00:15:00,65.0,506.7,3496.45,21.275,73.5,0.0,64.0,5.25,956.55,0.0,0,4,0.0,1.0,3496.46,3500.02,3497.07,-441.7,0.1280283632066181
2026-01-02 00:30:00,65.0,506.9,3496.47,21.15,74.0,0.0,63.0,5.1,956.4,0.0,0,4,0.0,1.0,3496.45,3500.03,3497.11,-441.9,0.12797794841504234
2026-01-02 00:45:00,65.0,507.2,3496.48,21.025,74.5,0.0,62.0,4.95,956.25,0.0,0,4,0.0,1.0,3496.47,3499.4,3497.1,-442.2,0.12790240062967337
2026-01-02 01:00:00,65.0,508.3,3496.25,20.9,75.0,0.0,61.0,4.8,956.1,0.0,1,4,0.25881904510252074,0.9659258262890683,3496.48,3496.46,3497.1,-443.3,0.1276261535440801
2026-01-02 01:15:00,65.0,508.6,3496.25,20.8,75.5,0.0,69.25,4.875,956.025,0.0,1,4,0.25881904510252074,0.9659258262890683,3496.25,3496.45,3497.09,-443.6,0.12755102040816327
2026-01-02 01:30:00,65.0,509.1,3496.23,20.7,76.0,0.0,77.5,4.949999999999999,955.95,0.0,1,4,0.25881904510252074,0.9659258262890683,3496.25,3496.47,3497.09,-444.1,0.1274259949029602
2026-01-02 01:45:00,65.0,509.5,3496.22,20.6,76.5,0.0,85.75,5.025,955.875,0.0,1,4,0.25881904510252074,0.9659258262890683,3496.23,3496.48,3497.08,-444.5,0.12732615083251714
2026-01-02 02:00:00,65.0,508.5,3497.03,20.5,77.0,0.0,94.0,5.1,955.8,0.0,2,4,0.49999999999999994,0.8660254037844387,3496.22,3496.25,3498.13,-443.5,0.12757605495583907
2026-01-02 02:15:00,65.0,509.4,3497.02,20.375,77.5,0.0,94.5,5.025,955.8,0.0,2,4,0.49999999999999994,0.8660254037844387,3497.03,3496.25,3498.14,-444.4,0.1273510971786834
2026-01-02 02:30:00,65.0,510.2,3496.02,20.25,78.0,0.0,95.0,4.949999999999999,955.8,0.0,2,4,0.49999999999999994,0.8660254037844387,3497.02,3496.23,3497.14,-445.2,0.12715179968701096
2026-01-02 02:45:00,65.0,509.5,3496.03,20.125,78.5,0.0,95.5,4.875,955.8,0.0,2,4,0.49999999999999994,0.8660254037844387,3496.02,3496.22,3497.15,-444.5,0.12732615083251714
2026-01-02 03:00:00,65.0,511.0,3496.03,20.0,79.0,0.0,96.0,4.8,955.8,0.0,3,4,0.7071067811865476,0.7071067811865476,3496.03,3497.03,3497.17,-446.0,0.126953125
2026-01-02 03:15:00,65.0,511.3,3496.1,19.9,79.75,0.0,90.75,4.5,955.8,0.0,3,4,0.7071067811865476,0.7071067811865476,3496.03,3497.02,3497.29,-446.3,0.12687878196369315
2026-01-02 03:30:00,65.0,511.4,3498.11,19.8,80.5,0.0,85.5,4.2,955.8,0.0,3,4,0.7071067811865476,0.7071067811865476,3496.1,3496.02,3499.32,-446.4,0.12685402029664325
2026-01-02 03:45:00,65.0,512.3,3498.11,19.700000000000003,81.25,0.0,80.25,3.9,955.8,0.0,3,4,0.7071067811865476,0.7071067811865476,3498.11,3496.03,3499.32,-447.29999999999995,0.12663159945451005
2026-01-02 04:00:00,65.0,511.8,3500.48,19.6,82.0,0.0,75.0,3.6,955.8,0.0,4,4,0.8660254037844386,0.5000000000000001,3498.11,3496.03,3900.6,-446.8,0.12675507020280813
2026-01-02 04:15:00,65.0,512.7,3500.28,19.4,83.0,0.0,74.5,3.375,955.9,0.0,4,4,0.8660254037844386,0.5000000000000001,3500.48,3496.1,3900.58,-447.70000000000005,0.1265329959120109
2026-01-02 04:30:00,65.0,513.2,3500.27,19.200000000000003,84.0,0.0,74.0,3.1500000000000004,956.0,0.0,4,4,0.8660254037844386,0.5000000000000001,3500.28,3498.11,3900.61,-448.20000000000005,0.1264099572150914
2026-01-02 04:45:00,65.0,510.6,3500.28,19.0,85.0,0.0,73.5,2.9250000000000003,956.1,0.0,4,4,0.8660254037844386,0.5000000000000001,3500.27,3498.11,3900.59,-445.6,0.12705238467552776
2026-01-02 05:00:00,65.0,507.6,3500.3,18.8,86.0,0.0,73.0,2.7,956.2,0.0,5,4,0.9659258262890683,0.25881904510252074,3500.28,3500.48,3900.71,-442.6,0.12780180888714116
2026-01-02 05:15:00,65.0,505.2,3500.4,18.85,85.75,0.0,60.0,3.4000000000000004,956.375,0.0,5,4,0.9659258262890683,0.25881904510252074,3500.3,3500.28,3900.71,-440.2,0.12840774397471355
2026-01-02 05:30:00,65.0,500.6,3530.81,18.9,85.5,0.0,47.0,4.1,956.55,0.0,5,4,0.9659258262890683,0.25881904510252074,3500.4,3500.27,3900.73,-435.6,0.129585326953748
2026-01-02 05:45:00,65.0,499.4,3670.86,18.95,85.25,0.0,34.0,4.8,956.725,0.0,5,4,0.9659258262890683,0.25881904510252074,3530.81,3500.28,3900.6,-434.4,0.1298960831334932
2026-01-02 06:00:00,70.9,470.6,4600.58,19.0,85.0,0.0,21.0,5.5,956.9,0.0,6,4,1.0,6.123233995736766e-17,3670.86,3500.3,4050.9,-399.70000000000005,0.1503392705682782
2026-01-02 06:15:00,70.9,469.9,4600.02,18.975,85.75,0.0,36.75,5.75,957.175,6.25,6,4,1.0,6.123233995736766e-17,4600.58,3500.4,4250.15,-399.0,0.15056275217668297
2026-01-02 06:30:00,79.77,469.9,4500.93,18.95,86.5,0.0,52.5,6.0,957.45,12.5,6,4,1.0,6.123233995736766e-17,4600.02,3530.81,5173.55,-390.13,0.169399023147165
2026-01-02 06:45:00,93.2,470.2,4700.73,18.925,87.25,0.0,68.25,6.25,957.725,18.75,6,4,1.0,6.123233995736766e-17,4500.93,3670.86,5500.06,-377.0,0.19779286926994907
2026-01-02 07:00:00,0.2,484.3,9998.11,18.9,88.0,0.0,84.0,6.5,958.0,25.0,7,4,0.9659258262890683,-0.25881904510252063,4700.73,4600.58,10000.0,-484.1,0.00041211621677313
2026-01-02 07:15:00,61.88,482.3,10000.0,19.175,87.5,0.0,78.75,6.65,958.35,63.25,7,4,0.9659258262890683,-0.25881904510252063,9998.11,4600.02,10000.0,-420.42,0.12803641630457274
2026-01-02 07:30:00,37.2,484.7,10000.0,19.45,87.0,0.0,73.5,6.8,958.7,101.5,7,4,0.9659258262890683,-0.25881904510252063,10000.0,4500.93,10000.0,-447.5,0.07659048795552811
2026-01-02 07:45:00,36.05,490.5,10000.0,19.725,86.5,0.0,68.25,6.949999999999999,959.05,139.75,7,4,0.9659258262890683,-0.25881904510252063,10000.0,4700.73,10000.0,-454.45,0.0733468972533062
2026-01-02 08:00:00,39.26,500.4,10000.0,20.0,86.0,0.0,63.0,7.1,959.4,178.0,8,4,0.8660254037844387,-0.4999999999999998,10000.0,9998.11,10000.0,-461.14,0.07830075787794176
2026-01-02 08:15:00,55.48,506.1,10000.0,20.4,84.0,0.0,54.75,7.225,959.575,220.5,8,4,0.8660254037844387,-0.4999999999999998,10000.0,10000.0,10000.0,-450.62,0.10940642871228554
2026-01-02 08:30:00,78.2,485.7,5920.8,20.8,82.0,0.0,46.5,7.35,959.75,263.0,8,4,0.8660254037844387,-0.4999999999999998,10000.0,10000.0,5500.78,-407.5,0.1606739264433943
2026-01-02 08:45:00,109.2,486.7,4480.91,21.200000000000003,80.0,0.0,38.25,7.475,959.925,305.5,8,4,0.8660254037844387,-0.4999999999999998,5920.8,10000.0,4480.74,-377.5,0.2239081402501538
2026-01-02 09:00:00,99.4,478.7,4481.0,21.6,78.0,0.0,30.0,7.6,960.1,348.0,9,4,0.7071067811865476,-0.7071067811865475,4480.91,10000.0,4480.67,-379.29999999999995,0.20721284135918283
2026-01-02 09:15:00,97.62,479.4,4500.78,22.075000000000003,75.0,0.0,29.25,7.5,960.1,395.5,9,4,0.7071067811865476,-0.7071067811865475,4481.0,10000.0,4240.67,-381.78,0.20320566194837636
2026-01-02 09:30:00,108.4,478.1,4290.94,22.55,72.0,0.0,28.5,7.4,960.1,443.0,9,4,0.7071067811865476,-0.7071067811865475,4500.78,5920.8,4150.77,-369.70000000000005,0.22625756627008975
2026-01-02 09:45:00,102.4,479.3,4200.83,23.025,69.0,0.0,27.75,7.3,960.1,490.5,9,4,0.7071067811865476,-0.7071067811865475,4290.94,4480.91,3979.14,-376.9,0.21320008328128254
2026-01-02 10:00:00,80.1,478.5,3999.04,23.5,66.0,0.0,27.0,7.2,960.1,538.0,10,4,0.49999999999999994,-0.8660254037844387,4200.83,4481.0,3700.17,-398.4,0.1670490093847758
2026-01-02 10:15:00,51.7,478.8,3649.18,24.025,63.25,0.0,26.0,6.875,959.95,570.75,10,4,0.49999999999999994,-0.8660254037844387,3999.04,4500.78,3650.14,-427.1,0.10775323051271364
2026-01-02 10:30:00,54.7,479.4,3400.82,24.55,60.5,0.0,25.0,6.550000000000001,959.8,603.5,10,4,0.49999999999999994,-0.8660254037844387,3649.18,4290.94,3530.99,-424.7,0.11386344712739385
2026-01-02 10:45:00,54.7,479.7,3450.74,25.075000000000003,57.75,0.0,24.0,6.2250000000000005,959.65,636.25,10,4,0.49999999999999994,-0.8660254037844387,3400.82,4200.83,3480.2,-425.0,0.11379238610359893
2026-01-02 11:00:00,51.7,483.1,3479.3,25.6,55.0,0.0,23.0,5.9,959.5,669.0,11,4,0.258819045102521,-0.9659258262890682,3450.74,3999.04,3480.3,-431.40000000000003,0.10679611650485436
2026-01-02 11:15:00,54.7,482.9,3440.34,25.975,52.0,0.0,20.5,5.275,959.3,676.0,11,4,0.258819045102521,-0.9659258262890682,3479.3,3649.18,3293.47,-428.2,0.11303988427361027
2026-01-02 11:30:00,54.7,482.8,3440.18,26.35,49.0,0.0,18.0,4.65,959.1,683.0,11,4,0.258819045102521,-0.9659258262890682,3440.34,3400.82,3440.19,-428.1,0.11306324927656057
2026-01-02 11:45:00,54.8,482.8,3439.83,26.725,46.0,0.0,15.5,4.025,958.9,690.0,11,4,0.258819045102521,-0.9659258262890682,3440.18,3450.74,3440.22,-428.0,0.11326994625878462
2026-01-02 12:00:00,115.3,474.5,3292.96,27.1,43.0,0.0,13.0,3.4,958.7,697.0,12,4,1.2246467991473532e-16,-1.0,3439.83,3479.3,3293.27,-359.2,0.24248159831756047
2026-01-02 12:15:00,54.3,474.0,3292.06,27.4,41.5,0.0,15.5,3.075,958.45,697.75,12,4,1.2246467991473532e-16,-1.0,3292.96,3440.34,3293.09,-419.7,0.1143157894736842
2026-01-02 12:30:00,54.3,473.5,3250.07,27.700000000000003,40.0,0.0,18.0,2.75,958.2,698.5,12,4,1.2246467991473532e-16,-1.0,3292.06,3440.18,3259.07,-419.2,0.11443624868282402
2026-01-02 12:45:00,90.79,473.0,3000.37,28.0,38.5,0.0,20.5,2.425,957.95,699.25,12,4,1.2246467991473532e-16,-1.0,3250.07,3439.83,3198.22,-382.21,0.19154008438818568
2026-01-02 13:00:00,156.2,472.3,2669.94,28.3,37.0,0.0,23.0,2.1,957.7,700.0,13,4,-0.2588190451025208,-0.9659258262890683,3000.37,3292.96,2668.96,-316.1,0.330023241073315
2026-01-02 13:15:00,101.1,471.7,2667.91,28.45,36.0,0.0,38.25,2.6750000000000003,957.5,672.25,13,4,-0.2588190451025208,-0.9659258262890683,2669.94,3292.06,2668.2,-370.6,0.2138777237148297
2026-01-02 13:30:00,99.6,471.0,2800.16,28.6,35.0,0.0,53.5,3.25,957.3,644.5,13,4,-0.2588190451025208,-0.9659258262890683,2667.91,3250.07,2800.71,-371.4,0.21101694915254235
2026-01-02 13:45:00,99.6,470.3,2800.87,28.75,34.0,0.0,68.75,3.825,957.1,616.75,13,4,-0.2588190451025208,-0.9659258262890683,2800.16,3000.37,2914.06,-370.70000000000005,0.2113303628262253
2026-01-02 14:00:00,100.2,474.2,2900.66,28.9,33.0,0.0,84.0,4.4,956.9,589.0,14,4,-0.4999999999999997,-0.8660254037844388,2800.87,2669.94,2999.07,-374.0,0.21085858585858586
2026-01-02 14:15:00,99.6,473.6,2900.72,28.775,33.0,0.0,87.0,4.4750000000000005,956.8,520.25,14,4,-0.4999999999999997,-0.8660254037844388,2900.66,2667.91,2970.23,-374.0,0.20986093552465232
2026-01-02 14:30:00,98.9,472.9,2950.76,28.65,33.0,0.0,90.0,4.550000000000001,956.7,451.5,14,4,-0.4999999999999997,-0.8660254037844388,2900.72,2800.16,2963.04,-374.0,0.20869381726102557
2026-01-02 14:45:00,98.2,472.4,2999.0,28.525,33.0,0.0,93.0,4.625,956.6,382.75,14,4,-0.4999999999999997,-0.8660254037844388,2950.76,2800.87,2999.92,-374.2,0.20743557245458388
2026-01-02 15:00:00,115.35,469.49,3000.5,28.4,33.0,0.0,96.0,4.7,956.5,314.0,15,4,-0.7071067811865471,-0.7071067811865479,2999.0,2900.66,3339.61,-354.14,0.24516992922272524
2026-01-02 15:15:00,58.7,468.8,3340.19,28.3,33.25,0.0,80.25,4.225,956.55,278.25,15,4,-0.7071067811865471,-0.7071067811865479,3000.5,2900.72,3340.95,-410.1,0.1249467858663261
2026-01-02 15:30:00,52.7,467.6,3529.05,28.2,33.5,0.0,64.5,3.75,956.6,242.5,15,4,-0.7071067811865471,-0.7071067811865479,3340.19,2950.76,3529.89,-414.90000000000003,0.11246265471617585
2026-01-02 15:45:00,49.58,466.3,3700.7,28.1,33.75,0.0,48.75,3.275,956.65,206.75,15,4,-0.7071067811865471,-0.7071067811865479,3529.05,2999.0,3747.81,-416.72,0.10609886582495184
2026-01-02 16:00:00,67.89,462.4,3700.51,28.0,34.0,0.0,33.0,2.8,956.7,171.0,16,4,-0.8660254037844385,-0.5000000000000004,3700.7,3000.5,3749.11,-394.51,0.1465041001294778
2026-01-02 16:15:00,64.4,459.5,3845.81,27.7,35.75,0.0,37.75,3.875,956.775,153.75,16,4,-0.8660254037844385,-0.5000000000000004,3700.51,3340.19,4081.42,-395.1,0.13984799131378936
2026-01-02 16:30:00,54.36,458.6,4000.28,27.4,37.5,0.0,42.5,4.949999999999999,956.85,136.5,16,4,-0.8660254037844385,-0.5000000000000004,3845.81,3529.05,4321.07,-404.24,0.11827676240208877
2026-01-02 16:45:00,13.2,457.6,4900.14,27.1,39.25,0.0,47.25,6.025,956.925,119.25,16,4,-0.8660254037844385,-0.5000000000000004,4000.28,3700.7,5498.11,-444.40000000000003,0.02878325337985172
2026-01-02 17:00:00,0.2,436.2,9998.2,26.8,41.0,0.0,52.0,7.1,957.0,102.0,17,4,-0.9659258262890683,-0.25881904510252063,4900.14,3700.51,10000.0,-436.0,0.0004574565416285453
2026-01-02 17:15:00,0.2,439.4,10000.0,26.525,42.5,0.0,47.75,7.725,957.15,77.5,17,4,-0.9659258262890683,-0.25881904510252063,9998.2,3845.81,10000.0,-439.2,0.0004541326067211626
2026-01-02 17:30:00,6.16,431.5,10000.0,26.25,44.0,0.0,43.5,8.35,957.3,53.0,17,4,-0.9659258262890683,-0.25881904510252063,10000.0,4000.28,10000.0,-425.34,0.014242774566473989
2026-01-02 17:45:00,1.47,430.1,10000.0,25.975,45.5,0.0,39.25,8.975,957.45,28.5,17,4,-0.9659258262890683,-0.25881904510252063,10000.0,4900.14,10000.0,-428.63,0.0034098816979819067
2026-01-02 18:00:00,0.62,416.1,10000.0,25.7,47.0,0.0,35.0,9.6,957.6,4.0,18,4,-1.0,-1.8369701987210297e-16,10000.0,9998.2,10000.0,-415.48,0.0014864540877487411
2026-01-02 18:15:00,0.56,416.3,10000.0,25.325,49.25,0.0,33.75,9.725,957.825,3.0,18,4,-1.0,-1.8369701987210297e-16,10000.0,10000.0,10000.0,-415.74,0.0013419602204648934
2026-01-02 18:30:00,0.22,416.7,10000.0,24.95,51.5,0.0,32.5,9.85,958.05,2.0,18,4,-1.0,-1.8369701987210297e-16,10000.0,10000.0,10000.0,-416.47999999999996,0.0005266937993775437
2026-01-02 18:45:00,0.41,417.1,10000.0,24.575,53.75,0.0,31.25,9.975,958.275,1.0,18,4,-1.0,-1.8369701987210297e-16,10000.0,10000.0,10000.0,-416.69,0.0009806266443434584
2026-01-02 19:00:00,0.32,413.1,10000.0,24.2,56.0,0.0,30.0,10.1,958.5,0.0,19,4,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,10000.0,-412.78000000000003,0.0007727602028495532
2026-01-02 19:15:00,0.43,413.4,10000.0,24.1,56.5,0.0,22.75,9.85,958.625,0.0,19,4,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,10000.0,-412.96999999999997,0.0010376447876447876
2026-01-02 19:30:00,0.2,448.3,10000.0,24.0,57.0,0.0,15.5,9.6,958.75,0.0,19,4,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,10000.0,-448.1,0.0004451368795904741
2026-01-02 19:45:00,0.2,449.7,10000.0,23.9,57.5,0.0,8.25,9.35,958.875,0.0,19,4,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,6500.41,-449.5,0.00044375416019525185
2026-01-02 20:00:00,13.2,456.4,6445.62,23.8,58.0,0.0,1.0,9.1,959.0,0.0,20,4,-0.8660254037844386,0.5000000000000001,10000.0,10000.0,5000.21,-443.2,0.028858766943594228
2026-01-02 20:15:00,13.2,454.2,5630.75,23.625,58.5,0.0,2.25,8.525,959.125,0.0,20,4,-0.8660254037844386,0.5000000000000001,6445.62,10000.0,4600.48,-441.0,0.02899824253075571
2026-01-02 20:30:00,13.2,473.7,5500.57,23.450000000000003,59.0,0.0,3.5,7.949999999999999,959.25,0.0,20,4,-0.8660254037844386,0.5000000000000001,5630.75,10000.0,4500.74,-460.5,0.02780703602275121
2026-01-02 20:45:00,13.2,475.2,5300.84,23.275,59.5,0.0,4.75,7.375,959.375,0.0,20,4,-0.8660254037844386,0.5000000000000001,5500.57,10000.0,4409.44,-462.0,0.027719445611087776
2026-01-02 21:00:00,26.26,491.49,5000.82,23.1,60.0,0.0,6.0,6.8,959.5,0.0,21,4,-0.7071067811865477,0.7071067811865474,5300.84,6445.62,4391.0,-465.23,0.05332087961176877
2026-01-02 21:15:00,30.06,491.88,5000.75,23.025,60.25,0.0,5.75,6.7,959.45,0.0,21,4,-0.7071067811865477,0.7071067811865474,5000.82,5630.75,4350.93,-461.82,0.060988475896770006
2026-01-02 21:30:00,34.91,492.3,5000.65,22.950000000000003,60.5,0.0,5.5,6.6,959.4,0.0,21,4,-0.7071067811865477,0.7071067811865474,5000.75,5500.57,4200.83,-457.39,0.07076829515507804
2026-01-02 21:45:00,33.65,492.5,5000.68,22.875,60.75,0.0,5.25,6.5,959.35,0.0,21,4,-0.7071067811865477,0.7071067811865474,5000.65,5300.84,4300.79,-458.85,0.06818642350557244
2026-01-02 22:00:00,13.2,475.9,4600.38,22.8,61.0,0.0,5.0,6.4,959.3,0.0,22,4,-0.5000000000000004,0.8660254037844384,5000.68,5000.82,4000.04,-462.7,0.027678758649612077
2026-01-02 22:15:00,13.2,476.3,4600.38,22.625,62.5,0.0,5.75,6.575,959.15,0.0,22,4,-0.5000000000000004,0.8660254037844384,4600.38,5000.75,4000.09,-463.1,0.027655562539283467
2026-01-02 22:30:00,13.2,476.4,4600.33,22.450000000000003,64.0,0.0,6.5,6.75,959.0,0.0,22,4,-0.5000000000000004,0.8660254037844384,4600.38,5000.65,3950.28,-463.2,0.027649769585253454
2026-01-02 22:45:00,65.3,476.2,3499.7,22.275,65.5,0.0,7.25,6.925,958.85,0.0,22,4,-0.5000000000000004,0.8660254037844384,4600.33,5000.68,3600.88,-410.9,0.13683989941324393
2026-01-02 23:00:00,65.3,492.6,3499.64,22.1,67.0,0.0,8.0,7.1,958.7,0.0,23,4,-0.25881904510252157,0.9659258262890681,3499.7,4600.38,3500.09,-427.3,0.1322933549432739
2026-01-02 23:15:00,65.3,492.2,3499.65,22.025,67.25,0.0,6.0,7.4,958.675,0.0,23,4,-0.25881904510252157,0.9659258262890681,3499.64,4600.38,3500.02,-426.9,0.13240064882400648
2026-01-02 23:30:00,65.3,492.0,3499.66,21.950000000000003,67.5,0.0,4.0,7.7,958.65,0.0,23,4,-0.25881904510252157,0.9659258262890681,3499.65,4600.33,3500.03,-426.7,0.13245436105476674
2026-01-02 23:45:00,65.3,492.1,3499.67,21.875,67.75,0.0,2.0,8.0,958.625,0.0,23,4,-0.25881904510252157,0.9659258262890681,3499.66,3499.7,3499.4,-426.8,0.13242749949300345
2026-01-03 00:00:00,65.4,527.3,3495.27,21.8,68.0,0.0,0.0,8.3,958.6,0.0,0,5,0.0,1.0,3499.67,3499.64,3496.46,-461.9,0.1237932992617831
2026-01-03 00:15:00,65.4,527.1,3495.25,21.6,68.75,0.0,0.5,8.15,958.425,0.0,0,5,0.0,1.0,3495.27,3499.65,3496.45,-461.70000000000005,0.12384018178375308
2026-01-03 00:30:00,65.4,527.0,3495.26,21.4,69.5,0.0,1.0,8.0,958.25,0.0,0,5,0.0,1.0,3495.25,3499.66,3496.47,-461.6,0.12386363636363637
2026-01-03 00:45:00,65.4,526.9,3495.27,21.2,70.25,0.0,1.5,7.85,958.075,0.0,0,5,0.0,1.0,3495.26,3499.67,3496.48,-461.5,0.12388709982951318
2026-01-03 01:00:00,65.4,527.7,3495.28,21.0,71.0,0.0,2.0,7.7,957.9,0.0,1,5,0.25881904510252074,0.9659258262890683,3495.27,3495.27,3496.25,-462.30000000000007,0.12369964062795537
2026-01-03 01:15:00,65.4,527.8,3495.27,20.85,71.75,0.0,1.5,7.5,957.8,0.0,1,5,0.25881904510252074,0.9659258262890683,3495.28,3495.25,3496.25,-462.4,0.12367624810892588
2026-01-03 01:30:00,65.4,528.1,3495.25,20.7,72.5,0.0,1.0,7.300000000000001,957.7,0.0,1,5,0.25881904510252074,0.9659258262890683,3495.27,3495.26,3496.23,-462.70000000000005,0.12360612360612361
2026-01-03 01:45:00,65.4,528.4,3495.25,20.55,73.25,0.0,0.5,7.1000000000000005,957.6,0.0,1,5,0.25881904510252074,0.9659258262890683,3495.25,3495.27,3496.22,-463.0,0.123536078579524
2026-01-03 02:00:00,65.4,530.1,3496.27,20.4,74.0,0.0,0.0,6.9,957.5,0.0,2,5,0.49999999999999994,0.8660254037844387,3495.25,3495.28,3497.03,-464.70000000000005,0.1231406514780644
2026-01-03 02:15:00,65.4,530.3,3496.25,20.25,74.75,0.0,12.25,7.025,957.45,0.0,2,5,0.49999999999999994,0.8660254037844387,3496.27,3495.27,3497.02,-464.9,0.12309429700734051
2026-01-03 02:30:00,65.4,530.7,3495.25,20.1,75.5,0.0,24.5,7.15,957.4,0.0,2,5,0.49999999999999994,0.8660254037844387,3496.25,3495.25,3496.02,-465.30000000000007,0.12300169268384427
2026-01-03 02:45:00,65.4,530.5,3495.26,19.95,76.25,0.0,36.75,7.275,957.35,0.0,2,5,0.49999999999999994,0.8660254037844387,3495.25,3495.25,3496.03,-465.1,0.12304797742238947
2026-01-03 03:00:00,65.4,531.4,3495.25,19.8,77.0,0.0,49.0,7.4,957.3,0.0,3,5,0.7071067811865476,0.7071067811865476,3495.26,3496.27,3496.03,-466.0,0.12283996994740798
2026-01-03 03:15:00,65.4,531.3,3495.3,19.7,77.25,0.0,37.0,7.4,957.325,0.0,3,5,0.7071067811865476,0.7071067811865476,3495.25,3496.25,3496.1,-465.9,0.12286304715386062
2026-01-03 03:30:00,65.4,531.2,3497.31,19.6,77.5,0.0,25.0,7.4,957.35,0.0,3,5,0.7071067811865476,0.7071067811865476,3495.3,3495.25,3498.11,-465.80000000000007,0.12288613303269448
2026-01-03 03:45:00,65.4,531.2,3497.29,19.5,77.75,0.0,13.0,7.4,957.375,0.0,3,5,0.7071067811865476,0.7071067811865476,3497.31,3495.26,3498.11,-465.80000000000007,0.12288613303269448
2026-01-03 04:00:00,65.4,531.2,3499.52,19.4,78.0,0.0,1.0,7.4,957.4,0.0,4,5,0.8660254037844386,0.5000000000000001,3497.29,3495.25,3500.48,-465.80000000000007,0.12288613303269448
2026-01-03 04:15:00,65.4,531.7,3499.42,19.325,79.25,0.0,1.0,7.0,957.475,0.0,4,5,0.8660254037844386,0.5000000000000001,3499.52,3495.3,3500.28,-466.30000000000007,0.12277079031349727
2026-01-03 04:30:00,65.4,532.5,3499.43,19.25,80.5,0.0,1.0,6.6,957.55,0.0,4,5,0.8660254037844386,0.5000000000000001,3499.42,3497.31,3500.27,-467.1,0.12258669165885662
2026-01-03 04:45:00,65.4,531.4,3499.44,19.175,81.75,0.0,1.0,6.2,957.625,0.0,4,5,0.8660254037844386,0.5000000000000001,3499.43,3497.29,3500.28,-466.0,0.12283996994740798
2026-01-03 05:00:00,65.4,531.4,3500.55,19.1,83.0,0.0,1.0,5.8,957.7,0.0,5,5,0.9659258262890683,0.25881904510252074,3499.44,3499.52,3500.3,-466.0,0.12283996994740798
2026-01-03 05:15:00,65.4,530.5,3500.56,18.975,83.75,0.0,0.75,6.125,957.85,0.0,5,5,0.9659258262890683,0.25881904510252074,3500.55,3499.42,3500.4,-465.1,0.12304797742238947
2026-01-03 05:30:00,65.4,529.2,3530.35,18.85,84.5,0.0,0.5,6.449999999999999,958.0,0.0,5,5,0.9659258262890683,0.25881904510252074,3500.56,3499.43,3530.81,-463.80000000000007,0.12334967936627687
2026-01-03 05:45:00,80.7,528.4,3700.81,18.725,85.25,0.0,0.25,6.775,958.15,0.0,5,5,0.9659258262890683,0.25881904510252074,3530.35,3499.44,3670.86,-447.7,0.15243672081601814
2026-01-03 06:00:00,98.26,501.8,4172.03,18.6,86.0,0.0,0.0,7.1,958.3,0.0,6,5,1.0,6.123233995736766e-17,3700.81,3500.55,4600.58,-403.54,0.19542561654733492
2026-01-03 06:15:00,98.9,501.2,4160.47,18.575000000000003,87.25,0.0,20.25,7.55,958.45,6.25,6,5,1.0,6.123233995736766e-17,4172.03,3500.56,4600.02,-402.29999999999995,0.19693349263241738
2026-01-03 06:30:00,84.86,500.7,4500.87,18.55,88.5,0.0,40.5,8.0,958.6,12.5,6,5,1.0,6.123233995736766e-17,4160.47,3530.35,4500.93,-415.84,0.16914490731512857
2026-01-03 06:45:00,13.2,501.4,5500.58,18.525,89.75,0.0,60.75,8.45,958.75,18.75,6,5,1.0,6.123233995736766e-17,4500.87,3700.81,4700.73,-488.2,0.026273885350318472
2026-01-03 07:00:00,0.2,514.7,9900.95,18.5,91.0,0.0,81.0,8.9,958.9,25.0,7,5,0.9659258262890683,-0.25881904510252063,5500.58,4172.03,9998.11,-514.5,0.00038782237735117316
2026-01-03 07:15:00,62.29,515.8,10000.0,18.775,90.0,0.0,75.75,9.175,959.125,58.0,7,5,0.9659258262890683,-0.25881904510252063,9900.95,4160.47,10000.0,-453.50999999999993,0.12053018575851394
2026-01-03 07:30:00,26.84,509.7,10000.0,19.05,89.0,0.0,70.5,9.45,959.35,91.0,7,5,0.9659258262890683,-0.25881904510252063,10000.0,4500.87,10000.0,-482.86,0.05255531623262189
2026-01-03 07:45:00,30.35,511.0,10000.0,19.325000000000003,88.0,0.0,65.25,9.725,959.575,124.0,7,5,0.9659258262890683,-0.25881904510252063,10000.0,5500.58,10000.0,-480.65,0.05927734375
2026-01-03 08:00:00,38.68,542.5,10000.0,19.6,87.0,0.0,60.0,10.0,959.8,157.0,8,5,0.8660254037844387,-0.4999999999999998,10000.0,9900.95,10000.0,-503.82,0.07116835326586936
2026-01-03 08:15:00,57.76,545.6,10000.0,20.075000000000003,84.0,0.0,53.0,9.65,960.05,197.75,8,5,0.8660254037844387,-0.4999999999999998,10000.0,10000.0,10000.0,-487.84000000000003,0.10567142334431028
